user_name,rating,comment,images,created_at,thank_count,product_id,product_name
Hoàng Hà,5,"Shop đóng gói sản phẩm cẩn thận, đơn hàng giao nhanh mk đặt tối ngày 24 mà chiều ngày 25 đã nhận được hàng.","['https://salt.tikicdn.com/ts/review/0b/9f/07/50cd85135a7f770108f04eb9cd2acb7a.jpg', 'https://salt.tikicdn.com/ts/review/71/e2/29/4d04f7aa0958317556e1540ef7ad0ae0.jpg', 'https://salt.tikicdn.com/ts/review/d3/21/36/65211b8fb6a9ede348a070e8fbbbfd1f.jpg']",24/10/24,0,276003962,Nước tẩy trang bí đao Cocoon 500ml
Phương Uyên,5,"Sản phẩm xài ok lắm nha, mua lại lần thứ n rồi. Tẩy trang sạch lắm
Mua ở Tiki thì yên tâm không sợ hành giả rồi",['https://salt.tikicdn.com/ts/review/f5/43/fb/73bd1779c2357ef1d85586bbcc1186ec.jpg'],12/11/2024,0,276003962,Nước tẩy trang bí đao Cocoon 500ml
Lê Tuyền,5,"Nước tẩy trang xài rất sạch, ko bị khô da nên rất thích.
Mốt hết lên Tiki săn giá rẻ tiếp kkk",['https://salt.tikicdn.com/ts/review/54/10/32/f978d69e27fe291820e9f03a726da776.jpg'],28/10/24,0,276003962,Nước tẩy trang bí đao Cocoon 500ml
PHUNG THINH,5,"Đã sử dụng nhiều lần , sản phẩm tốt, giá hợp lý.. Tiki có chương trình khuyến mãi rất tốt.. Cám ơn nhà bán &Tiki ..",[],15/11/24,0,276003962,Nước tẩy trang bí đao Cocoon 500ml
Huynguyen,5,Mong hãng làm nắp kiểu tiện lợi hơn,[],23/04/25,0,276003962,Nước tẩy trang bí đao Cocoon 500ml
Phương lan,5,tốt,[],27/11/24,0,276003962,Nước tẩy trang bí đao Cocoon 500ml
Do Chinh,5,"Giao hàng nhanh, đóng gói cẩn thận",['https://salt.tikicdn.com/ts/review/1a/c3/f0/64bd071fdde7a26a22087074ff728a60.jpg'],5/5/2025,0,276003895,Tẩy Da Chết Mặt Cà Phê Đắk Lắk Cocoon 150ml
 Thu Hiền,5,Đáng mua nhà iu shop lắm,[],24/12/24,0,276003895,Tẩy Da Chết Mặt Cà Phê Đắk Lắk Cocoon 150ml
Tu Le,5,Dùng thích nhé,[],13/12/24,0,276003895,Tẩy Da Chết Mặt Cà Phê Đắk Lắk Cocoon 150ml
Phương lan,5,ttots,[],27/11/24,0,276003895,Tẩy Da Chết Mặt Cà Phê Đắk Lắk Cocoon 150ml
Apple User,5,Tốt,[],23/10/24,0,276003895,Tẩy Da Chết Mặt Cà Phê Đắk Lắk Cocoon 150ml
Nguyễn Thị Minh Thư,5,"Tuyệt vời lăm ạ, mùi thơm của bưởi vương trên tóc í. Hiệu quả rõ rệt trước và sau khi dùng, tóc mềm và mượt hẳn. Rất thích",[],21/09/24,0,275970393,Nước dưỡng tóc tinh dầu bưởi Cocoon 140ml - NEW
Tung Tung,5,Ok,['https://salt.tikicdn.com/ts/review/c7/2f/93/e0b017cbcd600402c4d5ac3523c5b43f.jpg'],6/3/2025,0,275970393,Nước dưỡng tóc tinh dầu bưởi Cocoon 140ml - NEW
Nhien Tran,1,"Bán hàng *** với khách hàng , tiki dạo này làm ăn kém thật",[],15/09/24,0,275970393,Nước dưỡng tóc tinh dầu bưởi Cocoon 140ml - NEW
Nguyễn Phương,5,,['https://salt.tikicdn.com/ts/review/92/c8/34/9cf322dae2fde2a957462707e897f8dc.jpg'],14/12/24,0,275970393,Nước dưỡng tóc tinh dầu bưởi Cocoon 140ml - NEW
nguyen van thu,5,Sản phẩm tốt,[],7/3/2025,0,275970393,Nước dưỡng tóc tinh dầu bưởi Cocoon 140ml - NEW
Phuc Anhh,5,giao sớm,[],10/2/2025,0,275970393,Nước dưỡng tóc tinh dầu bưởi Cocoon 140ml - NEW
Nguyen Ngoc Phat,5,Ok,[],21/11/24,0,275970393,Nước dưỡng tóc tinh dầu bưởi Cocoon 140ml - NEW
Leakhe Na,1,Giao thiếu hàng liên hệ thì ko đc giao thiếu trai tẩy trang cho mik. Mik ko giận vị giao thiếu đồ lắm nhưng mik cực khó chịu khi liên hệ shop ko đc mik có nhắn hỏi tiki nhưng trả lời ko giải quyết đc vấn đề 😀😀,"['https://salt.tikicdn.com/ts/review/1b/ac/69/19efed20c4669ddbcf2fc86c00c6cf43.jpg', 'https://salt.tikicdn.com/ts/review/61/9c/9e/a573be098b24b2c70e59d2d1675818fa.jpg', 'https://salt.tikicdn.com/ts/review/69/a2/db/d5e76d1e3dacde9cb7ca810195b1e693.jpg', 'https://salt.tikicdn.com/ts/review/1d/91/40/b889382cbe4e7010232d7373f84a2189.jpg']",4/3/2025,0,275969483,Nước sen Hậu Giang (toner) giúp phục hồi cho da rất nhạy cảm Cocoon 310ml
PHUNG THINH,2,Khi mua 12/12 tiki KM 1+1 thực tế nhận chỉ có 1 ..Tiki phản hồi do KM số lượng có hạn..nếu vậy đề nghị tiki khi hết KM số lượng có hạn phải tháo hình ảnh mô tả chương trình KM 1+1 tránh gây ngộ nhận cho khách,['https://salt.tikicdn.com/ts/review/e9/8b/6d/93ac84357b5be1673601a12ea51dd088.jpg'],13/12/24,1,275969483,Nước sen Hậu Giang (toner) giúp phục hồi cho da rất nhạy cảm Cocoon 310ml
hyong dung,5,"Sản phẩm dùng tốt, ẩm, đặc hơn nước 1 chút nhưng mà trừ về mùi hương thì mình không thíc lắm",['https://salt.tikicdn.com/ts/review/c2/a8/71/fd27ad7f1ad4eaf3a469dc7da12b8ba5.jpg'],11/10/2024,0,275969483,Nước sen Hậu Giang (toner) giúp phục hồi cho da rất nhạy cảm Cocoon 310ml
Nguyễn hoàng giang,5,Có sự cố đã đc hỗ trợ rất ok,[],5/3/2025,0,275969483,Nước sen Hậu Giang (toner) giúp phục hồi cho da rất nhạy cảm Cocoon 310ml
M T Hương,3,SP bình thường xả ko mướt tóc như những loại khác của dove mà mình đã dùng,[],31/03/25,0,275710724,"Kem xả phục hồi tóc Dove Phục Hồi Hư Tổn Công nghệ độc quyền Định Vị Hư Tổn Chính Xác cho tóc suôn mượt, khỏe đẹp 610g"
Anh Nguyen,2,"Mình bị dị ứng nhẹ. Vùng da triệt cũng ko hết hẳn mà vẫn sót lại, dù đã cố quệt kem phủ đều.
Hàng giao đến dù hộp ngoài vuông vắn và có chống sốc nhưng hộp hàng bên trong có vẻ vốn đã xộc xệch từ trước.

Nói chung bạn nào da nhạy cảm nên cẩn trọng hoặc thử nghiệm trước.",[],19/08/24,0,274948742,"[MỚI] Kem tẩy lông Veet cho da nhạy cảm 50g, công thức Pure cải tiến"
Đặng Thị Minh Hải,5,"SP sd rất tuyệt, ko đau rát lại sạch sẽ. Tuy mới làm xong thì 1 lúc sẽ có mùi nhưng rất nhanh hết",[],4/10/2024,0,274948742,"[MỚI] Kem tẩy lông Veet cho da nhạy cảm 50g, công thức Pure cải tiến"
Giang Phúc,5,"Shipper thân thiện, khá hiệu quả",[],25/12/24,0,274948742,"[MỚI] Kem tẩy lông Veet cho da nhạy cảm 50g, công thức Pure cải tiến"
Nguyễn Thị Nhẫn,1,Sản phẩm mình mua còn trong thời gian bảo hành nhưng liên hệ nhà sx thì không được. Mình gọi sdt trên phiếu bảo hành cả chục cuộc vào nhiều khung jo khác nhau nhưng đều ko nghe máy. Nhắn tin trên trang *** cũng ko ai phản hồi. Bán hàng mà hậu chăm sóc quá tệ luôn ạ.,"['https://salt.tikicdn.com/ts/review/25/0d/b1/31583ca01edd9548fd73cfe0e9083c92.jpg', 'https://salt.tikicdn.com/ts/review/fa/36/24/0b8a3e0b9b3609d83a70ac2ca3adfc0c.jpg', 'https://salt.tikicdn.com/ts/review/86/83/1a/07a8c70fc00fc3e14a45fd39c6cc9530.jpg', 'https://salt.tikicdn.com/ts/review/f4/37/43/b79d06fcaa8041d015c5056eda51d6d9.jpg']",27/12/23,2,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Pham Dung,3,"Khi mơi dùng tia nước khá mạnh và sạch kẽ răng. Dùng 1 thời gian máy bị hiện tượng trào nước ở cổ vòi phun, tia nước rất yếu, cảm giác như vòi nước chảy, không sạch răng, không tháo được đầu tăm ra. Shop kiểm tra máy bị gì gấp vì tôi mua máy cho con gái niềng răng dùng.",['https://salt.tikicdn.com/ts/review/8c/77/61/35e458df3c744b2929caa05653068dec.jpg'],2/3/2025,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Mỹ Hạnh,5,"- Sp đóng gói tốt
- giao hàng nhanh
- sử dụng ổn, lực máy mạnh, ng mới bắt đầu dễ bị tổn thương nướu nên cẩn thận
- máy nhỏ gọn phù hợp mang đi du lịch
- Nên mua","['https://salt.tikicdn.com/ts/review/1e/36/79/09e3db9693e71910cdf8268ea7ba99c8.jpg', 'https://salt.tikicdn.com/ts/review/85/61/ca/f0257f90dfa977d76cc8aa63a4cc305e.jpg', 'https://salt.tikicdn.com/ts/review/60/57/e4/b333afea3c98c8d774c9f5a1e3ad0fef.jpg', 'https://salt.tikicdn.com/ts/review/77/bf/46/5d680cff3a92474585f3f7e81748f290.jpg']",11/3/2024,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Huyen Nguyen,5,"Máy dùng đc nha mọi người, nhưng mình vẫn là đánh giá rất tốt dịch vụ của Tiki, máy đc khoảng 1 năm thì có lỗi, mình liên hệ bảo hành. Tiki liên hệ lại luôn hướng dẫn cung cấp ảnh sản phẩm và tiến hành nhận hàng chuyển lại nhà cung cấp để bảo hành. Sau 15 ngày mình đã nhận lại hàng mới nguyên. Mình thấy như vậy là ưng lắm lắm đó","['https://salt.tikicdn.com/ts/review/96/67/cc/1151a7447f669d5e374c26909859fa0a.jpg', 'https://salt.tikicdn.com/ts/review/da/bd/1f/056ba47c7d73d942df6190ada64de08a.jpg']",24/09/23,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Lê Vy,5,"Sạc và xài thử thì ổn. Chỉ có một type tăm nha mn (được 2 cái). Cũng có xem review của các bạn r mới mua. Nên dùng mức soft trước là thấy sạch r. Thiết kế dễ cầm và thao tác. Chỗ tháo nút sạc hơi cứng. Một điểm trừ là cái hộp đựng sản phẩm bị ướt (ko biết tại sao vì mình chỉ đặt cái này, thôi thì sản phẩm ko sao là được. Mua được với giá giảm 50%. Do dự giữa xiaomi derma dòng mini giá tầm 350-500k nhưng rồi vẫn chọn cái này.","['https://salt.tikicdn.com/ts/review/a6/c6/39/bd103df90232485de06599b25e8d4f05.jpg', 'https://salt.tikicdn.com/ts/review/15/05/60/522d43bc5cd9d51a93219716b80820d4.jpg', 'https://salt.tikicdn.com/ts/review/95/18/ab/9f65bcf15d1562d484efc9d24ca3f32e.jpg', 'https://salt.tikicdn.com/ts/review/81/20/dc/dd8686483d06b16076d09acc293e0eff.jpg']",15/09/22,16,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Phạm Thị Tuyết Nhung,5,"Chính sách bảo hành của hãng rất tốt. 
Máy cũ dùng 9 tháng bị lỗi sạc không vào pin, liên hệ Tiki và được hỗ trợ thu hồi, đổi mới nhanh chóng.
Nhân viên thu hồi và giao hàng thân thiện.",['https://salt.tikicdn.com/ts/review/f7/5c/12/f2b39b3d1af6ced0b6a6fbe6be644ea6.jpg'],5/11/2024,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Nguyễn Quyên,5,Dịch vụ của Tiki cũng như Lock&Lock rất tốt. Sản phẩm xài êm. Còn độ bền thì mình chưa biết ntn.,"['https://salt.tikicdn.com/ts/review/b4/65/60/19bf0a6c837eb65f17e923cb0bda245f.jpg', 'https://salt.tikicdn.com/ts/review/8c/98/2d/3c51339644671f454e306e84dfc381e3.jpg', 'https://salt.tikicdn.com/ts/review/46/b2/a5/3605f41e92d6862857e7d614abb3e00b.jpg', 'https://salt.tikicdn.com/ts/review/e7/18/ea/d3e82ac192e318b297e4e52ef890c5ba.jpg', 'https://salt.tikicdn.com/ts/review/19/b0/76/b04efa54a25d879aabc40fa9b445be73.jpg']",18/01/24,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Thanh Huyền,5,"Máy cầm chắc tay nhưng vẫn nhẹ. Mình mới dùng vài lần thấy tia nước làm sạch tương đối. Dây xạc chỉ có đầu xạc và 1 đầu USB không có cục cóc. Chỗ nút mở để cắm đầu xạc mình thấy bé xíu và khá rời rạc nên bạn nào không cẩn thận là thất lạc.
Nói chung, với giá tiền thì mình thấy máy chấp nhận được.","['https://salt.tikicdn.com/ts/review/d6/c9/69/616c8df5c1bdefb8822ede5982d4470e.jpg', 'https://salt.tikicdn.com/ts/review/2d/d7/72/c4067d3b34b13c20e48f9a910679564b.jpg', 'https://salt.tikicdn.com/ts/review/42/6b/8f/654749218bab5766b098f6d6377566e0.jpg']",6/8/2022,15,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Nguyễn Đoàn Duy Khang,5,"Tôi đã mua sản phẩm từ tháng 6, và sau 5 tháng sử dụng, sản phẩm bắt đầu có vấn đề không hoạt động. Tôi đã liên hệ với bộ phận hỗ trợ của Tiki, và họ đã phản hồi rất nhanh chóng. Sản phẩm đã được gửi đi để được bảo hành, và trong vòng khoảng 3 ngày, tôi đã nhận được một sản phẩm mới hoàn toàn. Dịch vụ bảo hành của Tiki thực sự ấn tượng và đáng khen ngợi.",[],29/11/23,1,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
 Hà,5,"Mua hàng ngày 8.***, sử dụng vài lần đầu pin còn được 1 tuần, sau đó sạc pin 4h chỉ dùng được 3 lần là hết.
Lúc đầu mình vote 1 sao vì máy lỗi nhưng sau đó các bạn bên tiki đã liên hệ và hỗ trợ nhiệt tình, xử lý xong cho mình nên mình vote lại 5 sao cho dịch vụ hậu mãi của tiki nhé. Cảm ơn tiki.",[],28/11/23,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Linh Ân,5,TIKI CSKH rất nhiệt tình. Báo hàng bị lỗi sau khi sử dụng. Quay video để đổi trả. TIKI cho bộ phận giao hàng đến thu hồi và giao lại một sản phẩm mới hoàn toàn. Rất hài lòng về cách CSKH bên này. Rất yên tâm khi mua hàng trên TIKI luôn.  không mất thời gian đem đi đổi trả. mà lại đc chăm kĩ nữa chứ!,"['https://salt.tikicdn.com/ts/review/00/77/36/f028fc4601722862fd812166804fc21b.jpg', 'https://salt.tikicdn.com/ts/review/8a/94/d4/11f59176ef12ec63c47ac92b6e7350ba.jpg', 'https://salt.tikicdn.com/ts/review/67/d6/fc/62151a64da4ad6da26e148d52c8c08aa.jpg']",8/7/2022,6,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Phan Thị Hải Yến,5,"Giao hàng nhanh, chuyên nghiệp.
Đóng gói đảm bảo.
Máy tắm nước chất lượng, chạy êm.","['https://salt.tikicdn.com/ts/review/ca/79/6e/5983a13b1abe8287e624f3715c2ee38a.jpg', 'https://salt.tikicdn.com/ts/review/21/f4/9c/1dad769e739039831c0c1d76da6bdab1.jpg', 'https://salt.tikicdn.com/ts/review/3d/e7/fb/71e01d823c68c418187074fe749ecf39.jpg', 'https://salt.tikicdn.com/ts/review/e0/15/63/c39de451988a5fdba1b0df36e2c2fce1.jpg', 'https://salt.tikicdn.com/ts/review/6d/80/dd/448702d38df468f36ba0f694728d1b73.jpg']",31/12/23,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Nguyễn Quỳnh,3,"Mình mua sản phẩm xài được 3 tháng thì bị trục trặc không có nguồn điện vào.

Tiki thu hồi sản phẩm rất nhanh & không khắc phục được đã hoàn tiền ngay cho mình.

Vì vậy chất lượng sản phẩm chỉ 1 sao nhưng dịch vụ là 5 sao, đánh giá 3 sao chung cho sản phẩm này nhé.",[],1/11/2023,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
VÕ BÍCH NGỌC,5,Xài cái đầu tiên từ tháng 3 tới giờ và ghiền luôn. Giờ không có tăm nước thì thấy thiếu thiếu và cảm giác răng không sạch! Pin lâu! Sạc 1 lần xài cả tháng không hết. Nay canh sale 11/11 mua thêm cây nữa lại được tặng quà là bàn chải điện xài pin tiểu. Không biết tốt không mà ngoại hình quá cưng! Nhỏ gọn như thỏi son! Rất hài lòng!,"['https://salt.tikicdn.com/ts/review/07/bc/08/789867ce82122414d92957e9005595b9.jpg', 'https://salt.tikicdn.com/ts/review/4b/3d/54/6ec50598c1b196f7df5bb0e104409c07.jpg']",14/11/22,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Ken Nguyen,5,"Đánh giá trước về giao nhận hàng và bên ngoài, anh giao hàng tận tình, đóng gói của tiki tôi luôn hài lòng, còn sản phẩm sẽ đánh giá sao khi sử dụng.","['https://salt.tikicdn.com/ts/review/cc/85/5b/6feaba97d753b16e92f3ac6e9a6b6409.jpg', 'https://salt.tikicdn.com/ts/review/96/ab/4b/3b168bead4f301854fe31ac618d946a7.jpg', 'https://salt.tikicdn.com/ts/review/5d/d1/89/52aa4ff6c9ee24d4501bea68dcb34c7d.jpg']",29/12/23,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
A Phúc,4,"Tôi mới dùng dc 4 tháng ,thì mày không hoạt động nữa ,cấm sạc thấy đèn vẫn sáng ,nhưng máy lại không khởi động ,tôi có thể bảo hành ở đâu và như thế nào",['https://salt.tikicdn.com/ts/review/0b/10/5c/df0d59d308e5ef5d6bbb13a35c31ef0d.jpg'],25/09/24,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
huong huong,3,"Vòi tăm to đổ dầy bình nc xịt dc 1 tí đã hết nc, xong 1 hàm răng phải đổ 4 lần nc vào binh. Vòi tăm to nên xịt k dc sạch lắm và k thấy thích",['https://salt.tikicdn.com/ts/review/61/5f/58/1eeb6798ffcc4a8484488631cffa8c12.jpg'],18/12/24,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Phuong Le,5,"Máy chắc chắn. Dùng 2 tuần chưa hết pin ( hdsd ghi : khoảng 20 ngày mới cần sạc ) . Ban đầu chưa quen thấy khó chịu, có thể bị chay máu chân răng nếu dùng mức lớn nhất ( tốt hơn hết nên thu o mức thứ 3  khi quen có thể tăng tốc dần) .Sạch răng , lấy hết thức ăn thừa ở các ke răng. Tiki giao hàng nhanh- chuẩn!",['https://salt.tikicdn.com/ts/review/97/68/4e/50f0289e665ce87f49291d2bd6e421bd.jpg'],26/03/23,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Nguyễn Quang Trung,5,"Máy dùng sau gần 1 năm có vấn đề về pin, được tiki hỗ trợ hoàn tiền đổi mới.","['https://salt.tikicdn.com/ts/review/bf/cc/95/0512261b891b99c75015bd89906b0c4c.jpg', 'https://salt.tikicdn.com/ts/review/3f/93/b9/ba903e9cdaee9c5f2e5b065d2f2c2648.jpg']",20/03/25,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Hà trịnh,2,"Khi mình đặt máy thì tiki có quà tặng là một máy sấy tóc,m đã đặt mua sau đó tiki tự động hủy món quà và nói là hệ thống bị lỗi sau đó gửi mỗi mình một voucher năm 50k nhưng chỉ sử dụng trong vòng 48 tiếng giới hạn trong mục làm đẹp và sức khỏe.thiết nghĩ với giá như trên m cũng có thể mua 1 máy khác với nhiều đầu tăm nước chứ k phải chỉ 1 đầu và 1 đầu sơ cua như vậy.nói chung vì quà nên mới chọn mua máy này,tiki huỷ cái bụp nói lỗi hệ thống-xong,m đã trả tiền qua *** -người mua thiệt và rất chưng hửng.liên lạc với tiki để hỏi thì 5,7 lượt k ai trả lời,cực kì khó khăn 
Giao hàng thì 7/10 đển 20/10 mới nhận dc
Về máy thì sơ bộ là tốt vì của hãng nhưng về công dụng thì cũng k phải quá tốt đó là cá nhân m thấy,m đánh răng xong r sd thì thấy mảng bám vẫn còn,chỉa thẳng vào thì rất dễ chảy máu.nc mọi ng thích thì mua trải nghiệm máy ok k có gì phàn nàn","['https://salt.tikicdn.com/ts/review/9b/c6/ea/1fc0be9a26828194a4b93738309a9998.jpg', 'https://salt.tikicdn.com/ts/review/93/fc/21/acb7e18b4b7ce777c47c49e88e5de0db.jpg', 'https://salt.tikicdn.com/ts/review/28/6f/db/f34de9b778a8e61382ad6cac7d963a2b.jpg', 'https://salt.tikicdn.com/ts/review/44/d5/1f/8659a8f33d2b51a0c0cc7e3fcc0804f2.jpg']",25/10/21,7,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Vân Hồng,5,Máy bị hỏng nhưng tiki đã đổi lại máy mới cho. Rất hài lòng với dịch vụ chăm sóc khách hàng của tiki. Sẽ quay lại mua khi cần ❤️❤️❤️,['https://salt.tikicdn.com/ts/review/8d/66/83/ab02acc52815416a13de110c3ea69380.jpg'],7/11/2024,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Tài khoản Zalo,2,Không có khuyến mãi thì thôi còn có thì phải có chính sách thật rỏ ràng. Cái ly tặng kèm bể toạt như đồ ve chai lụm về vậy mà cũng tặng. Hỏi chăm sóc khách hàng thì lại nói là Tiki không hổ trợ đổi trả sản phẩm khuyến mãi. Làm việc như vậy quá tệ.,"['https://salt.tikicdn.com/ts/review/0f/d3/b6/8c67f782d99564c388cd1f7da7f58a32.jpg', 'https://salt.tikicdn.com/ts/review/7d/f9/07/9742b6af083c9cd1546e6b15e79c2cd1.jpg']",13/12/22,2,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Trần Thị Mộng Trâm,3,"- sản phẩm sử dụng tạm ổn, nhưng không bền.  đã mua sản phẩm này cách đây 2 năm ngày 22/6/2022 và đã bị hư gãy ngay chỗ cắm sạc. 

- mua mới 1 cái khác ngày 8/6/ 2024, vì nhu cầu và giá lần này hợp lý hơn.",[],10/6/2024,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Nguyễn Trung Hiếu,5,"Mình mua máy tăm nước này hồi tháng 6/2022, vài ngày sau đó cắm sạc ko lên điện, tiki hỗ trợ đổi cái mới toanh cũng chỉ trong vài ngày, rất ok
Và tới tháng 2/2023 này nó cũng bị tình trạng cắm sạc ko lên, mình liên hệ tiki thì trong đầu cứ nghĩ là sẽ được bảo trì, hóa ra chơi rất đẹp hỗ trợ đổi cái mới toanh y như mua mới, bảo sao mình lại thích mua ở tiki thay vì mấy trang khác là vậy
Cơ mà mình cũng phải bảo quản hộp và linh kiện như lúc mới mua, chứ quăng hộp đi hay làm mất thì chắc cũng không được hỗ trợ đổi mới, mấy bạn nào bị tình trạng như mình thì cũng nên lưu ý vụ này
Thấy hài lòng quá nên phải viết review cho 5 sao chứ không thì tự nhiên thấy áy náy trong lòng ☺",['https://salt.tikicdn.com/ts/review/85/c0/76/22ea74ff6c6ac727ca4ca3dfa112d46c.jpg'],11/2/2023,2,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Phan Thành Vinh,1,"Tôi quên ko bỏ dây nạp vào hộp dề trả lại, tôi có thể chuyển trả cửa hàng bằng cách nào ?",[],11/5/2025,1,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Nguyễn Thị Liễu,5,"Máy đẹp, gọn nhẹ, dùng cực thích, 4 chế độ thích hợp cho cả trẻ em và người lớn. Là giải pháp hữu hiệu nhất cho người răng thưa, bị tụt lợi, sâu răng. Hàng chất đáng mua. Giam gia 40% , Giá phù hợp . Ok!","['https://salt.tikicdn.com/ts/review/18/98/69/a6c982e43c22de5bdf3335e6867e80b1.jpg', 'https://salt.tikicdn.com/ts/review/44/3b/4b/6624d07c4e177f136f6783a5f12ea3d5.jpg', 'https://salt.tikicdn.com/ts/review/28/ce/b1/a4de74d806b2de61935903e681ae3d11.jpg', 'https://salt.tikicdn.com/ts/review/ef/a4/40/75cbb78634e3e27bafce05735ac789fd.jpg']",7/7/2022,2,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Hùng Ngô,4,"Mình đã sử dụng máy này được khoảng 4-5 tháng gì đó.
Lúc mua về khoảng hơn 1 tháng thì máy bị hỏng pin sạc không vào nữa, mình đề nghị Tiki bảo hành thì họ đến lấy máy đi và đổi cho mình 1 máy mới. Về khoản này thì mình rất hài lòng và tin tưởng ở dịch vụ của Tiki và các đơn vị phân phối chính hãng trên Tiki. 
Về máy thì ưu điểm là khá đẹp, dễ dùng và pin rất lâu. Cứ sử dụng và không phải lo về pin luôn, không biết 2 hay 3 hay 4 tuần mới phải sạc nữa, nói chung là mình không để ý đến pin bao giờ báo hết pin mình mới sạc và dùng rất lâu nữa. 
Nhược điểm thì cái nút cao su để bịt cổng sạc nó không liền với máy, nên khi sạc nếu ko cẩn thận có thể bị rơi xuống chậu rửa mặt hoặc thất lạc. Nên thiết kế cái nút đó liền với máy để khi sạc mở nút ra sau đó đậy lại thì tiện hơn. 
Nữa là mức xịt chưa mạnh như mình muốn, có thể nhà sản xuất muốn để mức vừa đủ như vậy để bảo vệ nướu hoặc gì đó, nhưng mình niềng răng và trước đó đã dùng máy xịt mạnh hơn nên mình thấy máy này xịt chưa đã. Mình đã chỉnh chế độ Custom ở mức mạnh nhất (8 mức custom). Nhưng vẫn đủ mạnh và sạch nên mình nghĩ trừ là niềng răng còn lại thì máy phù hợp với tất cả mọi người. Về cơ bản thì máy vẫn đáp ứng nhu cầu của mình chỉ là có 2 chi tiết nhỏ mình chưa thực sự thoả mãn thôi, nhưng với giá khá tốt nên vẫn là sản phẩm đáng mua.",[],14/06/23,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Nguyễn Khánh Phúc,5,"Mua sales rẻ dã man lắm.
Mới dùng thì Soft cũng quá mạnh, chảy máu răng, chỉ dùng Custom thôi. 
Đánh răng còn ko hết, mà xịt vô kẽ răng bay sạch.
Nên kết hợp nc súc miệng diệt khuẩn vì có thể chảy máu chân răng.
Pin lâu đấy, trộm vía ngày dùng 2 lần mà mới sạc 1 lần dùng suốt hôm mua đến giờ",['https://salt.tikicdn.com/ts/review/af/cf/61/3694cebc9f5f582c510cdf5564854dc7.jpg'],13/12/22,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Lê Thu Nguyên,5,Tăm nước vừa dùng đã không phun nước. Nhờ tiki hỗ trợ. Đã hỗ trợ cho đổi hàng/hoàn tiền nên đánh giá lại sao,['https://salt.tikicdn.com/ts/review/60/2d/16/50ea40d6f902d364d42bde092654ede1.jpg'],25/12/24,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Ngô Quang Trọng,4,698k-657k+40k(mã giảm giá)=81k là cái giá để mình được tặng bình nước và mất 1 sao là cái giá cho mấy bạn tặng không bình nước với giá 81k,['https://salt.tikicdn.com/ts/review/26/89/af/fa72dbff718deaf053f9199e8317fbbf.jpg'],16/08/24,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
Nắng Thủy Tinh,1,"Mình bị mất dây sạc, mua xong 2 năm rồi ko dùng được, cửa hàng và tiki xử lý giúp",[],11/5/2025,0,273598230,Máy Tăm Nước Không Dây LocknLock Cordless Oral Irrigator
