user_name,rating,comment,images,created_at,thank_count,product_id,product_name
SHai,5,"xăng xịn, thơm, lên lửa ok, ship nhanh gói kỹ",[],23/01/25,0,275716418,"Bình Xăng Thơm Zippo Loại Xịn Chính Hãng 125ml Dùng Cho Hộp Quẹt Zippo, Bật Lửa Zippo Chuyên Dụng"
Vy Dũng,5,Ok,[],16/01/25,0,275716418,"Bình Xăng Thơm Zippo Loại Xịn Chính Hãng 125ml Dùng Cho Hộp Quẹt Zippo, Bật Lửa Zippo Chuyên Dụng"
Trương Minh Phú,5,"Quần đúng mô tả, chất liệu mỏng nhẹ thoải mái",['https://salt.tikicdn.com/ts/review/54/a2/cf/86113ca8b4c1fb40862b758e1f495a0d.jpg'],06/07/24,0,274527087,"Quần bơi nam 2 lớp cao cấp, quần thể thao nam YUKE-YK12 (Hàng Chính Hãng)"
Nguyễn Chí Phong,5,"Ê siêu đẹp, mặc siêu dễ chịu, giá oke nhất các sàn luôn. 10/10",[],24/08/24,0,274527087,"Quần bơi nam 2 lớp cao cấp, quần thể thao nam YUKE-YK12 (Hàng Chính Hãng)"
Veer Ha,4,Ok,[],24/03/25,0,274527087,"Quần bơi nam 2 lớp cao cấp, quần thể thao nam YUKE-YK12 (Hàng Chính Hãng)"
Nguyễn Chí Phong,5,10/10 giá tuyệt,[],24/08/24,0,274527087,"Quần bơi nam 2 lớp cao cấp, quần thể thao nam YUKE-YK12 (Hàng Chính Hãng)"
Thu xuan,5,"sản phẩm đúng với miêu tả
Giao hàng nhanh .gói hàng rất kĩ .đẹp sản phẩm",['https://salt.tikicdn.com/ts/review/7d/c9/aa/fd8d3897879b06bb161622a6c564a234.jpg'],23/10/24,0,274437898,Bộ Kìm Bóp Tay Đếm Số Điện Tử - Dụng Cụ Tập Gym Tập Cơ Bắp Cổ Tay Cao Cấp Tại Nhà Điều Chỉnh Lực Từ 10-100kg Phiên Bản Nâng Cấp- Hàng chính hãng ( Màu ngẫu nhiên)
Nguyễn Nông Phú,5,Ok,[],10/11/24,0,274437898,Bộ Kìm Bóp Tay Đếm Số Điện Tử - Dụng Cụ Tập Gym Tập Cơ Bắp Cổ Tay Cao Cấp Tại Nhà Điều Chỉnh Lực Từ 10-100kg Phiên Bản Nâng Cấp- Hàng chính hãng ( Màu ngẫu nhiên)
Huỳnh Phúc Minh Trang ,5,"Chất lượng tốt, kích thước và độ dày đúng như quảng cáo.",[],25/10/24,0,273393828,"BG Thảm tập Yoga,GYM chuyên dụng dày 15mm NBR nguyên khối, độ đài hồi tốt, chống lún, Chống trơn trượt, độ bám cao, ngăn ngừa hôi và ẩm mốc (hàng nhập khẩu)"
Võ Minh Hưng,5,Giao rất nhanh . Sản phẩm rất tốt,['https://salt.tikicdn.com/ts/review/92/8c/59/22f490a97ae8e5c2d25e221c5654e773.jpg'],31/10/23,1,272620678,Gel Năng Lượng Dạng Nước Cho Sự Bền Bỉ GU Liquid Energy gói 60g
Tran Mai Phuong,1,Hàng quảng cáo xuất xứ Việt Nam nhưng hàng nhận được lại là Trung Quốc. Trên bao bì có ghi tặng kèm mũ nhưng giao hàng không có.,"['https://salt.tikicdn.com/ts/review/a2/e2/31/484e9d4006b64f6de69890b49fec0e0e.jpg', 'https://salt.tikicdn.com/ts/review/3c/8a/0c/52645caf8bbb993a061b6d4327c2fd2e.jpg', 'https://salt.tikicdn.com/ts/review/90/65/16/2ed3cd8419e3a2378835011a58e84858.jpg']",12/03/25,0,262018137,"Kính Bơi Tráng Gương kèm bịt tai cao cấp VinBuy chống sương mù, chống tia UV Hàng chính hãng - Tặng kèm nón bơi Silicon (Màu ngẫu nhiên)"
Võ anh thư,5,"Hàng chất lượng như ảnh quảng cáo, kính ôm vừa khít phần mắt, Kiếng bơi đẹp, nhìn rõ, dễ dàng vệ sinh, không vào nước, vừa khít mặt, tương xứng giá tiền, còn được tặng kèm cả mũ bơi nữa, quá là ok, thanks shop","['https://salt.tikicdn.com/ts/review/91/95/7e/a11f90f551e73a11f247ab2f096229d8.jpg', 'https://salt.tikicdn.com/ts/review/9a/8d/60/9b131cf3d6ca3b22758312e85d894f7d.jpg', 'https://salt.tikicdn.com/ts/review/88/b4/c4/8303d2ee55764407c901fba9f1380e02.jpg', 'https://salt.tikicdn.com/ts/review/4a/c6/ac/3bb5e7bc573c463d2eea7a90f91387b4.jpg']",15/06/23,1,262018137,"Kính Bơi Tráng Gương kèm bịt tai cao cấp VinBuy chống sương mù, chống tia UV Hàng chính hãng - Tặng kèm nón bơi Silicon (Màu ngẫu nhiên)"
Do Ly,5,Đúng như miêu tả,"['https://salt.tikicdn.com/ts/review/6b/9d/9d/7def148a684375da393a5589e9419100.jpg', 'https://salt.tikicdn.com/ts/review/31/fe/e7/8b1e460596ba52b376b87b13e1684121.jpg', 'https://salt.tikicdn.com/ts/review/1e/08/d8/464fdd3088a639ed7d0bfb32dd5a8c16.jpg', 'https://salt.tikicdn.com/ts/review/fb/09/3c/6062b7cc5cffa215ab95f78e20ac2839.jpg', 'https://salt.tikicdn.com/ts/review/a6/69/d5/fb945f70473675bb2b48907a3d638780.jpg']",10/05/25,0,262018137,"Kính Bơi Tráng Gương kèm bịt tai cao cấp VinBuy chống sương mù, chống tia UV Hàng chính hãng - Tặng kèm nón bơi Silicon (Màu ngẫu nhiên)"
Võ anh thư,5,"mẫu mã đẹp,  chắc chắn, bơi rất kín không bị nước vào mắt, giao nhanh, đóng gói cẩn thận","['https://salt.tikicdn.com/ts/review/bb/9a/66/49e0a2a5fe60b9aa6c9900324fe90ed8.jpg', 'https://salt.tikicdn.com/ts/review/6d/88/a7/3f39605cf2a2b70bb8a2f161cf29fb88.jpg', 'https://salt.tikicdn.com/ts/review/7e/c9/f4/710393c1a1973a85aace646e03277e4d.jpg', 'https://salt.tikicdn.com/ts/review/cf/96/93/ac14826d473d2e82221a38a6d29be6cf.jpg']",15/06/23,1,262018137,"Kính Bơi Tráng Gương kèm bịt tai cao cấp VinBuy chống sương mù, chống tia UV Hàng chính hãng - Tặng kèm nón bơi Silicon (Màu ngẫu nhiên)"
Phạm Nhật Thắng,5,"Giá rẻ mà quá xịn xò so với giá, 5 sao vẫn còn ít, rất hài lòng luôn, hôm sau cần để đi biển đặt giao nhanh sáng hôm sau có luôn.",[],19/08/23,0,262018137,"Kính Bơi Tráng Gương kèm bịt tai cao cấp VinBuy chống sương mù, chống tia UV Hàng chính hãng - Tặng kèm nón bơi Silicon (Màu ngẫu nhiên)"
Phan Văn Thiền,4,Giá trị sử dụng=giá trị tiền mua,[],11/10/24,0,262018137,"Kính Bơi Tráng Gương kèm bịt tai cao cấp VinBuy chống sương mù, chống tia UV Hàng chính hãng - Tặng kèm nón bơi Silicon (Màu ngẫu nhiên)"
Võ anh thư,5,"Kính bơi kín mắt, bơi lội thoải mái ok ko sợ nước, nên mua, nhìn rất thời trang, được tặng kèm mũ bơi lội",[],15/06/23,1,262018137,"Kính Bơi Tráng Gương kèm bịt tai cao cấp VinBuy chống sương mù, chống tia UV Hàng chính hãng - Tặng kèm nón bơi Silicon (Màu ngẫu nhiên)"
Võ anh thư,5,"Kính đẹp y như hình, sản phẩm tốt, tặng kèm mũ chụp để bơi ok lắm, sẽ ủng hộ tiếp",[],15/06/23,1,262018137,"Kính Bơi Tráng Gương kèm bịt tai cao cấp VinBuy chống sương mù, chống tia UV Hàng chính hãng - Tặng kèm nón bơi Silicon (Màu ngẫu nhiên)"
Bùi Văn Kỳ,4,Tối qusa,[],15/03/24,0,262018137,"Kính Bơi Tráng Gương kèm bịt tai cao cấp VinBuy chống sương mù, chống tia UV Hàng chính hãng - Tặng kèm nón bơi Silicon (Màu ngẫu nhiên)"
Nguyễn Đình Luận,5,Tốt,[],18/01/24,0,262018137,"Kính Bơi Tráng Gương kèm bịt tai cao cấp VinBuy chống sương mù, chống tia UV Hàng chính hãng - Tặng kèm nón bơi Silicon (Màu ngẫu nhiên)"
Nguyên Ánh Việt,5,Đeo êm,[],13/08/23,0,262018137,"Kính Bơi Tráng Gương kèm bịt tai cao cấp VinBuy chống sương mù, chống tia UV Hàng chính hãng - Tặng kèm nón bơi Silicon (Màu ngẫu nhiên)"
Lê Hồng Phong,5,"Hít đất là một bài tập vừa đơn giản, dễ thực hiện vừa giúp người tập nhận được nhiều lợi ích cho sức khỏe. Cụ thể hít đất có tác dụng gì? Dưới đây là những thông tin sẽ giúp bạn đọc giải đáp thắc mắc đó cũng như tìm hiểu một số lưu ý khi tập luyện bài tập này.",['https://salt.tikicdn.com/ts/review/c4/53/9e/7a194c2bbc09438909337ea8978e13fe.jpg'],21/08/23,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Nguyễn Quang Hùng,2,"Nhựa dụng cụ hít đất bằng nhựa tái chế, màu đen, k được tốt. Nếu trọng lượng nặng sẽ vỡ nguy hiểm. Shop nên nói rõ chất liệu sản phẩm.",['https://salt.tikicdn.com/ts/review/65/9a/f4/2c7c9ce55ad49876c6958ab94593014d.jpg'],23/08/24,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Nguyễn Quốc Dũng,1,"Đặt hàng có đồng hồ , có dây mà chúng nó giao như thế này với cái giá 3***đ. Lần thứ 2 bị *** từ bọn ***, mất niềm tin trên cái nền tảng này",[],25/01/24,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Trương Thịnh,1,"Giao nhầm hàng, làm ơn tới thu lại và ship đúng giúp",[],06/05/25,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Đỗ Tấn Nam,1,"Vừa mới dùng thử thật sự thất vọng bởi:
- Làm bằng inox nên rất nhẹ, hít đất cảm giác không chắc chắn
- Bọc xốp ở 2 chân chỉ 1 đoạn nên đẩy dọc lên xuống vẫn được, cảm giác lại càng không chắc
- Khoảng cách 2 chân nhỏ, mà lại nhẹ nên rất dễ đổ sang 1 phía nếu không để ý. Điển hình như mình để cổ tay lệch là tự động đổ, đập ngón tay vào sàn luôn
- Ống hơi nhỏ, cầm hơi khó, xốp bị móp lúc vận chuyển
- Tưởng dùng đề hút đất dễ nhưng hóa ra dùng còn phải chú ý hơn hít đất bth
Ncl để tập hít đất thì dùng tạm, nhưng tập hít đất các loại khác như dồn vào vai hay ngực thì không hề chắc chắn. Chán",['https://salt.tikicdn.com/ts/review/d8/a7/33/f4bf2d39953e5761310639e48a0d847b.jpg'],08/06/21,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Bùi văn tiến,2,sản phẩm chỉ là sắt mà bán hàng thì bảo inox *** ak shop dùng nam châm hút như đúng rồi vậy,"['https://salt.tikicdn.com/ts/review/d6/e4/6f/710a45875c16263edac05aba53df91f0.jpg', 'https://salt.tikicdn.com/ts/review/13/2b/0b/3a440b805ca743a8c4f406ae94fd96b0.jpg', 'https://salt.tikicdn.com/ts/review/50/32/b5/eaf671997afa1f938d9e3f0d19d8b8a5.jpg', 'https://salt.tikicdn.com/ts/review/d0/f2/a0/d6e3d05e6065fa0b9b25b53f49a6400c.jpg', 'https://salt.tikicdn.com/ts/review/2d/66/20/c9f5078a84696541296ceca292ea17ce.jpg']",19/03/21,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Quốc Anh,5,"2 mảnh ghép lại củng chắc đấy, chủ yếu là chăm chỉ luyện thể dục thôi",[],20/08/23,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
tuấn anh,5,Hàng nhận ok,[],22/04/24,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Phạm Trọng Tận,5,chắc chắn,[],26/03/24,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Phạm Minh Chí,4,Sản phẩm ổn trong tầm giá. Tiết diện hơi nhỏ nên tập hơi đau tay,"['https://salt.tikicdn.com/ts/review/f1/d9/d1/a5d39601232df1c6e7e57cd6fc5ea664.jpg', 'https://salt.tikicdn.com/ts/review/c2/aa/93/59fbc720d608e9c6a466252116747106.jpg', 'https://salt.tikicdn.com/ts/review/25/9f/b1/da18dca7356729c629a19524f0b23a48.jpg', 'https://salt.tikicdn.com/ts/review/c1/3c/7f/18503fd99b2643e384bb2fa8c9c94a2e.jpg', 'https://salt.tikicdn.com/ts/review/70/e0/92/b8e6b2f26d0f31655bc1ede996f0a9b4.jpg']",23/03/21,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Thnh Nguyn Vn,3,"Nhìn màu đen cũng ngầu
Mút đệm khá êm
Dụng cụ = sắt nên khá chắc chắn ( theo thời gian dùng sẽ rõ hơn)
Giao hàng sớm hơn dự kiến 2 ngày.
Điểm trừ là 2 bên không cao bằng nhau @@ 
Đang tìm cách khắc phục =))
3 sao ***","['https://salt.tikicdn.com/ts/review/dd/58/ea/3b2326ff84be7411c0fb732d923ce517.jpg', 'https://salt.tikicdn.com/ts/review/63/c4/f4/cee611dacaf531ff6d480637a9cd684c.jpg', 'https://salt.tikicdn.com/ts/review/04/d3/f2/6940c63b602080692e4faa65088ce29a.jpg']",22/02/20,1,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Hoàng Cường,5,dùng tốt,[],29/11/23,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Hoàng Thị Thảo ,1,"Mình bị gửi nhầm hàng, gói hàng cũng k cẩn thận. Gửi trả lại shop nhưng vẫn chưa được check và hoàn lại tiền🥲","['https://salt.tikicdn.com/ts/review/4f/b4/36/d889f4113df5bcd495033e55ebe2ebc1.jpg', 'https://salt.tikicdn.com/ts/review/68/03/be/4ee4c78cd9d00470c79c0053dd145080.jpg']",16/08/21,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Cruise Nguyễn,3,"Quá xấu so với mong đợi, mua mấy lần và ko lần nào ưa, tôi sẽ gỡ app Tiki và đây là lần cuối cùng mua hàng từ app này!","['https://salt.tikicdn.com/ts/review/78/63/8f/d825af19a2b35f77e76c1f16410639e7.jpg', 'https://salt.tikicdn.com/ts/review/ee/34/78/a651968a40c36228b96092939ee8cf4e.jpg', 'https://salt.tikicdn.com/ts/review/f3/6d/21/b1f607f4ccacef8c522a6ffeebe9ebf7.jpg']",24/11/20,1,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Trần Quang Sĩ,5,Đã dùng 3 năm mà không hư,[],06/05/23,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Ngô Phúc Nguyên,4,"Giao nhanh, tạm ổn, người tập khoảng 60 ký ok. Nếu người tập nặng hơn thì có vẻ không chịu được hơi yếu yếu sao","['https://salt.tikicdn.com/ts/review/24/9d/16/08cef0388e80248a9f0b2f728edae1c2.jpg', 'https://salt.tikicdn.com/ts/review/7e/7b/e8/f5d1b691a738305c4bad38d55e1106bd.jpg']",21/03/21,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Arc SonDinh,3,"Đã nhận được hàng. Thực tế hơi nhỏ so với tưởng tượng; thép mỏng, ống thép nhỏ, cầm vào cảm giác hụt hẫng; lúc hít đất hơi chông chênh, dễ lật. Khuyến cáo chỉ dành cho những người tập dưới 80kg.",[],09/12/20,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Dzung Pham,5,"Rat hai long ve chat luong san pham va dong goi!
Rat hai long ve chat luong san pham va dong goi!
Rat hai long ve chat luong san pham va dong goi!
Rat hai long ve chat luong san pham va dong goi!
Rat hai long ve chat luong san pham va dong goi!",[],04/12/20,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Thành Long,3,"Chất liệu bình thường, phần bọc tay cầm bị dập, tay cầm khá nhỏ nên lúc tập 1 vài hiệp sẽ có cảm giác đau tay",['https://salt.tikicdn.com/ts/review/cb/11/d1/ac2ca78233c350ca2681f049f830d7ae.jpg'],10/06/21,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Nguyễn Ngọc,4,Sắt hơi mỏng. Nhưng cũng tạm ổn cho nhu cầu tập trong mùa dịch,"['https://salt.tikicdn.com/ts/review/6d/6d/10/fbdbb9e5445dd7d592689bfd7ce41509.jpg', 'https://salt.tikicdn.com/ts/review/cd/5f/51/2ecd8e3bd1c94da282d782763e054ce2.jpg']",30/05/21,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Trần Bá Hoàng,5,"sản phẩm đẹp, chất lượng tốt, sản phẩm y luôn ???","['https://salt.tikicdn.com/ts/review/67/3f/07/39f9c510e6797bceaa192bd9dcb6b8e6.jpg', 'https://salt.tikicdn.com/ts/review/e6/bb/2e/451141f3c14dfd49741fe6d5cd5902b5.jpg']",05/07/21,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Hồ Minh Trí,4,"BAo bọc của tiki rất cẩn thận , dụng cụ rất nhẹ và chắc , nhưng có miếng must ngay chỗ tay cầm ( cái vằn vằn ấy ) có vẻ ko ok lắm . nhưng chắc ko vấn đề gì lớn với mình tóm gọn thấy ok nhưng độ bền ko bik bao lâu",[],21/02/20,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Thiện Lê,4,"Hàng đóng gói cẩn thận, mẫu mã nhìn chắc chắn, giống ảnh mô tả. Giao hàng nhanh, nhân viên thân thiện.","['https://salt.tikicdn.com/ts/review/13/4c/e7/4ff05a015d482420e32938afed1c079c.jpg', 'https://salt.tikicdn.com/ts/review/c1/23/c8/99aeab8d69058afa07bceca13a22ad4f.jpg']",14/09/20,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
lâm lưu văn,3,"khung sắt ok,lớp xốp mỏng,ko êm,móp xài tạm dc","['https://salt.tikicdn.com/ts/review/2f/03/e1/1d50e555a6944420f9073b304cfd72ea.jpg', 'https://salt.tikicdn.com/ts/review/fb/4e/e9/3d7989307a58cb9bc6c8e0ff0d66e1d1.jpg']",04/06/21,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Vu Hoang,5,"Mình nhận hàng thì phần mút hơi nhăn xí
Cơ mà vẫn cầm nắm ma sát tốt + giao nhanh",['https://salt.tikicdn.com/ts/review/00/fe/6a/dc64d5cbf1575c16ef8ec7f39cab2c2f.jpg'],22/05/21,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Minh Le,4,"Hơi nhăn chỗ tay cầm và bị xước vài mảng to. Nhưng cũng tạm ổn trong tầm giá, hít đất được là được rồi.",[],13/03/21,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Noan Le,5,Sản phẩm đúng như mô tả,['https://salt.tikicdn.com/ts/review/9c/2e/a4/f34f2e28c88bb5cd8e9aaba9529be3be.jpg'],01/11/21,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
nguyễn hoàng khương,3,"tạm ổn, nhưng chất lượng hoàn thiện ko tốt",['https://salt.tikicdn.com/ts/review/e9/7d/e2/83bd2b15b5b8483f804ac6ac1c8ebfa8.jpg'],31/05/21,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
Phạm Hoàng Vĩnh,5,Tập ở nhà cũng okie lắm nhé cả nhà.,['https://salt.tikicdn.com/ts/review/09/9c/87/a0f6de0268b6c3191a7afff32476d86c.jpg'],21/06/21,0,258669858,"Dụng Cụ Hít Đất Chống Đẩy 9 in 1,Dụng cụ tập hít đất đa năng nhiều Bài Tập Theo Màu Sắc-Vòng yoga 33cm-Bóng Tập Yoga, Bóng Yoga Tròn Cỡ Đại 65-Gậy Tập Yoga Chống Gù Lưng, Mở Vaicm Cao Cấp-(hàng nhập khẩu)"
